Offset;Input Attributes: Layout 3 (Per vertex).POSITION0[0];Input Attributes: Layout 3 (Per vertex).POSITION0[1];Input Attributes: Layout 3 (Per vertex).POSITION0[2];Input Attributes: Layout 3 (Per vertex).NORMAL0[0];Input Attributes: Layout 3 (Per vertex).NORMAL0[1];Input Attributes: Layout 3 (Per vertex).NORMAL0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[0];Input Attributes: Layout 3 (Per vertex).TANGENT0[1];Input Attributes: Layout 3 (Per vertex).TANGENT0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[3]
53880;-0.5306396;-0.0161344;-0.03600158;-0.06688406;-0.04163684;-0.9968768;0.2777706;0.9585104;-0.05870603;-1
53920;-0.5513172;-0.04357801;-0.01097984;-0.1791514;-0.9419383;-0.2807381;0.09139384;0.2678629;-0.9590245;-1
53960;-0.5520264;-0.04498455;2.08735e-05;-0.1969405;-0.9793559;-8.271408e-05;0.008106166;-0.00155911;-0.9999658;-1
54000;-0.5491805;-0.03879352;-0.02188122;-0.1345529;-0.8281979;-0.542866;0.1437716;0.5251961;-0.8384178;-1
54040;-0.5461077;-0.03208303;-0.02932949;-0.07435951;-0.6394361;-0.7648248;0.1876259;0.7436571;-0.6409729;-1
54080;-0.5425422;-0.0246175;-0.03403877;-0.03676947;-0.3685755;-0.9287739;0.2304848;0.9005691;-0.3669934;-1
54120;-0.5592718;-0.04247152;-0.01054464;-0.1583297;-0.9513636;-0.2599208;0.01423416;0.2606795;-0.9652299;-1
54160;-0.559986;-0.0434708;2.413473e-05;-0.1706942;-0.984061;-4.180576e-05;-0.07189016;0.01249662;-0.9973282;-1
54200;-0.5573519;-0.03815338;-0.02123355;-0.1140848;-0.8569542;-0.5008495;0.08700598;0.4929598;-0.8653393;-1
54240;-0.5547085;-0.03219429;-0.02897001;-0.05185182;-0.6862594;-0.7247835;0.14669;0.7118145;-0.6860061;-1
54280;-0.5675164;-0.04144941;-0.01002505;-0.05575142;-0.9663645;-0.2459355;-0.09878594;0.2501124;-0.963059;-1
54320;-0.5682973;-0.04265826;2.719973e-05;-0.0484044;-0.9974656;2.715977e-05;-0.206919;0.01095717;-0.9782389;-1
54360;-0.5658552;-0.0376306;-0.02090608;-0.04348349;-0.8854577;-0.4603824;0.02567198;0.4590356;-0.8877163;-1
54400;-0.5758324;-0.04188821;-0.009588202;0.1449294;-0.9569867;-0.2465786;-0.2381148;0.2077333;-0.9486275;-1
54440;-0.5764328;-0.04308191;2.867903e-05;0.1434329;-0.9883845;0.0001250498;-0.3214769;-0.0467836;-0.9456237;-1
54480;-0.5849239;-0.04564121;2.866914e-05;0.4094323;-0.9111807;0.0002376665;-0.4314976;-0.1941266;-0.8807159;-1
54520;-0.5512231;-0.02525488;-0.03397152;0.003901576;-0.4315981;-0.9018483;0.2055051;0.881994;-0.422071;-1
54560;-0.5637588;-0.03224477;-0.02868887;0.001774162;-0.7409841;-0.6704317;0.1233545;0.6645581;-0.7361397;-1
54600;-0.5748055;-0.03793108;-0.02034423;0.1420877;-0.8963113;-0.4175565;-0.03872818;0.4159307;-0.9083216;-1
54640;-0.5845084;-0.0441332;-0.009823418;0.3812413;-0.8952389;-0.2262793;-0.3240415;0.09926376;-0.9406933;-1
54680;-0.596657;-0.05086216;2.775528e-05;0.391339;-0.9195415;0.0003160207;-0.4311721;-0.1838061;-0.8831914;-1
54720;-0.5841951;-0.04038458;-0.02050397;0.3559564;-0.8531167;-0.3791065;-0.079881;0.3759812;-0.9230084;-1
54760;-0.5961977;-0.04924177;-0.01076749;0.3938316;-0.8951039;-0.2060233;-0.2894395;0.09165019;-0.9527366;-1
54800;-0.6117512;-0.05619914;2.436206e-05;0.3166695;-0.9482393;0.000349518;-0.3142524;-0.105296;-0.9434503;-1
54840;-0.5734024;-0.03289782;-0.02861143;0.1401735;-0.7911344;-0.5939779;0.0969705;0.6072463;-0.7879472;-1
54880;-0.5602317;-0.02563802;-0.03379294;0.0463649;-0.5021023;-0.8631864;0.1993848;0.8502368;-0.4851139;-1
54920;-0.5835596;-0.03508905;-0.02938771;0.3429142;-0.7821926;-0.5187708;0.08788656;0.5761186;-0.8121995;-1
54960;-0.611457;-0.05473564;-0.01159168;0.3240036;-0.9254297;-0.1951165;-0.2024982;0.1335266;-0.97012;-1
55000;-0.6282368;-0.06074875;1.925585e-05;0.1160617;-0.9931249;0.0003028438;-0.2337248;-0.02761177;-0.9719043;-1
55040;-0.5957768;-0.04530887;-0.02182293;0.4039733;-0.8438413;-0.3516304;-0.06258038;0.3577611;-0.931623;-1
55080;-0.5714734;-0.02846019;-0.03296692;0.1510774;-0.6532532;-0.7411231;0.1780646;0.7545095;-0.6304038;-1
55120;-0.6280696;-0.05942829;-0.01257478;0.1244936;-0.9730144;-0.1937239;-0.1217659;0.1787586;-0.9763237;-1
55160;-0.6498265;-0.06062751;1.045613e-05;-0.1364391;-0.9906484;0.0002115086;-0.1242574;0.01690186;-0.9921061;-1
55200;-0.5817774;-0.03018116;-0.03432467;0.33213;-0.6775277;-0.6553591;0.1772428;0.7267154;-0.6628122;-1
55240;-0.6113374;-0.05102226;-0.02360298;0.3366563;-0.8778139;-0.3400302;-0.001564328;0.3604982;-0.9327192;-1
55280;-0.5952027;-0.0396159;-0.03121204;0.4181215;-0.7727718;-0.4765434;0.1109482;0.5639297;-0.8180943;-1
55320;-0.6495466;-0.05908587;-0.01478728;-0.1281536;-0.9690368;-0.2110549;0.009661267;0.2115798;-0.9773131;-1
55360;-0.6701739;-0.05535908;7.59901e-07;-0.3585269;-0.9335194;0.0001056534;0.006313471;-0.002537888;-0.9999769;-1
55400;-0.6271741;-0.05549312;-0.02583845;0.1408014;-0.9213691;-0.3620334;0.06813312;0.3737895;-0.9249904;-1
55440;-0.6106789;-0.04576425;-0.03521879;0.349672;-0.8063285;-0.4766122;0.1774398;0.5564319;-0.8116133;-1
55480;-0.5942609;-0.03416745;-0.03790209;0.4292567;-0.7023786;-0.5671168;0.2149263;0.6891207;-0.6915985;-1
55520;-0.5782328;-0.02506174;-0.03731134;0.2992084;-0.5502097;-0.7790295;0.2250695;0.8333431;-0.5032209;-1
55560;-0.5878536;-0.02735605;-0.04010255;0.433745;-0.5768111;-0.6916517;0.2277968;0.8125368;-0.5355595;-1
55600;-0.5687798;-0.02389974;-0.03567682;0.1662069;-0.4762398;-0.8630733;0.2263106;0.8691763;-0.437186;-1
55640;-0.6106521;-0.0396975;-0.04305051;0.3440506;-0.7272726;-0.5936452;0.2698052;0.6820596;-0.6795259;-1
55680;-0.6267471;-0.04909465;-0.03804055;0.1406482;-0.8437856;-0.5177945;0.2200612;0.5365099;-0.814658;-1
55720;-0.5989774;-0.03110846;-0.0449273;0.4420956;-0.5978698;-0.6683136;0.258432;0.7982149;-0.5435742;-1
55760;-0.5821925;-0.0209969;-0.04163262;0.4164363;-0.4737117;-0.7755361;0.2576343;0.8790081;-0.3992898;-1
55800;-0.5742444;-0.01975266;-0.03909858;0.2828536;-0.4131924;-0.8652577;0.2604009;0.9003432;-0.345633;-1
55840;-0.5653884;-0.01873859;-0.03752267;0.1771599;-0.328151;-0.9276624;0.2560771;0.9242259;-0.2787729;-1
55880;-0.5936673;-0.02436371;-0.04634808;0.4628987;-0.4991638;-0.7321701;0.2622347;0.8658867;-0.4249762;-1
55920;-0.5561547;-0.01815911;-0.03639125;0.09596334;-0.2389726;-0.9661902;0.2436197;0.9455719;-0.2101804;-1
55960;-0.5474791;-0.01763693;-0.0356913;0.04476519;-0.1673122;-0.9848601;0.2247773;0.9613232;-0.1533691;-1
56000;-0.5388833;-0.01678769;-0.03554291;-0.01650733;-0.1023787;-0.9946032;0.2347376;0.9659662;-0.1034356;-1
56040;-0.5699626;-0.0136539;-0.04020911;0.2820467;-0.2222227;-0.9331326;0.2687838;0.9508209;-0.1455492;-1
56080;-0.5781054;-0.01516318;-0.04268573;0.4082552;-0.3165824;-0.8558967;0.2640373;0.9377354;-0.2213476;-1
56120;-0.5610988;-0.01220335;-0.03811331;0.2051119;-0.1353594;-0.969249;0.2460125;0.9643369;-0.08281781;-1
56160;-0.5523382;-0.01105185;-0.03682671;0.1222685;-0.06781682;-0.9901543;0.1995096;0.9778009;-0.04241771;-1
56200;-0.5438925;-0.01004749;-0.03603076;0.05489263;-0.03158772;-0.9979891;0.1910466;0.9805427;-0.02055044;-1
56240;-0.5352616;-0.009092943;-0.03588502;0.005660533;0.01091381;-0.9999242;0.2268563;0.9733937;0.01192488;-1
56280;-0.5896056;-0.01814006;-0.04751913;0.4674779;-0.3836368;-0.7961403;0.2551398;0.9204831;-0.2940937;-1
56320;-0.5270492;-0.008331132;-0.03594227;-0.03214821;0.06631064;-0.9972662;0.2667795;0.9619142;0.05538722;-1
56360;-0.523823;-0.001380424;-0.03513937;-0.0002708344;0.2067217;-0.9783785;0.2435696;0.9487497;0.2004661;-1
56400;-0.5319229;-0.002262303;-0.03548291;0.03304107;0.1276229;-0.9912654;0.201174;0.9702972;0.1317272;-1
56440;-0.5406954;-0.003271251;-0.03582791;0.05579183;0.06760234;-0.996145;0.205235;0.9749146;0.07777233;-1
56480;-0.5213385;0.004542008;-0.03326365;0.03710958;0.3605862;-0.9319527;0.2079133;0.9092556;0.3601943;-1
56520;-0.5295456;0.003378626;-0.03415252;0.06399316;0.2764663;-0.9588628;0.1657472;0.9442323;0.2834939;-1
56560;-0.5190862;0.0101024;-0.03053679;0.04951304;0.5097574;-0.8588361;0.1512465;0.8460252;0.5110174;-1
56600;-0.5485402;-0.00404745;-0.03643106;0.1194407;0.02081342;-0.9926065;0.2116427;0.975208;0.04602362;-1
56640;-0.5380632;0.002157377;-0.03493772;0.07612665;0.1997516;-0.9768542;0.1444852;0.9665384;0.209167;-1
56680;-0.5278931;0.008285802;-0.03226081;0.08385272;0.4277136;-0.899954;0.1202353;0.8919317;0.4353576;-1
56720;-0.5172654;0.01449136;-0.02728396;0.05130762;0.6675036;-0.7427474;0.100723;0.7363672;0.6689233;-1
56760;-0.555334;-0.00269774;-0.03751061;0.2069087;-0.01034831;-0.9782472;0.2123257;0.9752762;0.03469675;-1
56800;-0.5445144;0.001016287;-0.03568448;0.1156851;0.1151825;-0.9865595;0.2118861;0.9666275;0.1379522;-1
56840;-0.5454791;0.003973037;-0.03540209;0.1653632;0.152612;-0.9743015;0.1602548;0.9696919;0.1794379;-1
56880;-0.536765;0.00654597;-0.03361858;0.1063993;0.3330125;-0.9368218;0.1142168;0.9312944;0.3444245;-1
56920;-0.5264509;0.01241994;-0.02946784;0.09754773;0.5625692;-0.8208587;0.04994112;0.8207508;0.5687593;-1
56960;-0.5159627;0.01799162;-0.02336823;0.08098467;0.7548273;-0.6507559;0.06533168;0.6473681;0.7592806;-1
57000;-0.5358182;0.01028075;-0.03186569;0.1437179;0.4376295;-0.8874541;0.0867603;0.8872283;0.4520932;-1
57040;-0.5452005;0.007655982;-0.03440274;0.2120917;0.2370828;-0.947946;0.1156558;0.9561845;0.265551;-1
57080;-0.525;0.016167;-0.02633194;0.1178344;0.6545618;-0.7465949;-0.009852462;0.7523541;0.6584382;-1
57120;-0.5354151;0.01370458;-0.02988032;0.1956995;0.4921933;-0.8479701;0.01580502;0.8624719;0.5049013;-1
57160;-0.5541766;0.004088953;-0.03715424;0.2518748;0.07774524;-0.9645373;0.1400461;0.9820477;0.116037;-1
57200;-0.5443162;0.011987;-0.03281521;0.2618701;0.3152444;-0.9119625;0.0727538;0.9349083;0.3447745;-1
57240;-0.5542756;0.009820268;-0.0363637;0.3755688;0.03024975;-0.9260447;0.1197604;0.9882414;0.08122929;-1
57280;-0.5157987;0.02144877;-0.01925269;0.1323427;0.7747901;-0.6180342;0.04167405;0.6185105;0.7845858;-1
57320;-0.523563;0.01954897;-0.02269102;0.1478619;0.7096477;-0.6886131;0.003823805;0.6956306;0.7181708;-1
57360;-0.5311409;0.01781541;-0.02601247;0.2162855;0.592797;-0.7754545;-0.04247636;0.7988309;0.5994448;-1
57400;-0.5389031;0.01687744;-0.0290007;0.3021463;0.4261332;-0.8523749;0.09162599;0.8763743;0.4714067;-1
57440;-0.5083487;0.02283713;-0.01581289;0.1278584;0.8317726;-0.5401002;0.07367607;0.5350622;0.8415705;-1
57480;-0.5293833;0.02061232;-0.02312185;0.2628469;0.6280713;-0.7320318;-0.01158496;0.7603325;0.6489034;-1
57520;-0.523315;0.02236584;-0.01958983;0.1815508;0.7404256;-0.6467861;0.01221417;0.6557125;0.7546834;-1
57560;-0.5167878;0.02486687;-0.01479939;0.1662468;0.8048114;-0.5694599;-0.01187728;0.5789459;0.8151736;-1
57600;-0.5096539;0.025584;-0.01177649;0.1694532;0.8445647;-0.5077783;-0.09639648;0.5269138;0.8443991;-1
57640;-0.5358014;0.01997537;-0.02603456;0.3508277;0.488683;-0.7983462;0.09090193;0.8302234;0.5489514;-1
57680;-0.5051363;0.02636658;-0.00854528;0.1778391;0.8859386;-0.4283531;-0.161732;0.4556865;0.8753244;-1
57720;-0.5053263;0.02818127;-0.003648209;0.2222871;0.9483715;-0.2259653;-0.109243;0.2545211;0.9608722;-1
57760;-0.5073347;0.02759559;-0.00658987;0.2016653;0.9039662;-0.3768521;-0.3904779;0.4270379;0.8155391;-1
57800;-0.507536;0.02906267;2.465077e-05;0.2292202;0.9732534;0.0002487896;0.0001355971;-0.0002855974;0.9999999;-1
57840;-0.5106517;0.02738945;-0.008520151;0.1875352;0.8751055;-0.4458321;-0.2579338;0.4817741;0.8374187;-1
57880;-0.5086106;0.02835086;-0.005167517;0.2061917;0.9253997;-0.3176472;-0.2765256;0.3664729;0.8883579;-1
57920;-0.5078729;0.02878645;-0.003053413;0.2221454;0.9582356;-0.1794599;0.04514579;0.1737308;0.9837542;-1
57960;-0.5150154;0.02753862;-0.009884742;0.1885442;0.8578611;-0.4775818;-0.1194802;0.5026099;0.8561298;-1
58000;-0.507872;0.0287847;0.003102607;0.2221948;0.958133;0.1799495;-0.0446801;-0.1743385;0.9836674;-1
58040;-0.5105386;0.02968434;2.417913e-05;0.220227;0.9752605;0.0002149472;0.0001347391;-0.0002481508;1;-1
58080;-0.5107058;0.02941427;-0.003030855;0.218606;0.9577935;-0.1857154;0.1071285;0.165572;0.9803551;-1
58120;-0.5110176;0.02862449;-0.005768683;0.2092472;0.9130888;-0.3495349;-0.09935834;0.3753997;0.9214939;-1
58160;-0.5086092;0.02834792;0.005216542;0.2062797;0.9252185;0.3181202;0.2767432;-0.3669761;0.8880821;-1
58200;-0.5107051;0.02941275;0.003079184;0.2186555;0.9577012;0.1861371;-0.1067364;-0.1660902;0.9803092;-1
58240;-0.5141917;0.02898252;-0.006506815;0.2032098;0.9077238;-0.3664;-0.05763456;0.384556;0.9212551;-1
58280;-0.5135688;0.02988053;-0.003326126;0.2058588;0.9575198;-0.2005922;0.0875091;0.1860863;0.9786174;-1
58320;-0.5133674;0.03014638;2.415827e-05;0.2050726;0.9784598;0.0001887871;0.0001281212;-0.0002163573;1;-1
58360;-0.5106493;0.02738498;0.008568048;0.1876582;0.8748689;0.4462484;0.2580667;-0.4822142;0.8371237;-1
58400;-0.511016;0.02862156;0.005816876;0.2093424;0.9129113;0.3499456;0.09962512;-0.3758699;0.9212723;-1
58440;-0.5135679;0.02987907;0.003374473;0.2059087;0.9574332;0.2009609;-0.08711775;-0.1865415;0.978564;-1
58480;-0.5166646;0.03064295;2.465486e-05;0.2015254;0.9790195;0.000158425;0.0001107087;-0.0001793214;0.9999999;-1
58520;-0.5169038;0.0303502;-0.003483001;0.2005773;0.9586517;-0.1997772;0.06422698;0.1905228;0.9795625;-1
58560;-0.5176533;0.02937622;-0.006855709;0.2041975;0.9098333;-0.3601831;-0.01075427;0.3698495;0.9289657;-1
58600;-0.5150127;0.02753433;0.009932397;0.188667;0.8576527;0.477914;0.1196259;-0.5029753;0.8558923;-1
58640;-0.51419;0.02897969;0.006554924;0.2033029;0.9075652;0.3667479;0.05790059;-0.38496;0.9210675;-1
58680;-0.516903;0.03034893;0.003532159;0.200621;0.9585795;0.2000901;-0.06382973;-0.1909154;0.9795098;-1
58720;-0.5213767;0.03112458;2.603569e-05;0.282003;0.9585605;0.0001030378;6.200586e-05;-0.0001144185;1;-1
58760;-0.5176519;0.02937374;0.00690463;0.2042774;0.9097042;0.3604741;0.01103799;-0.3701968;0.9288204;-1
58800;-0.5190448;0.02807804;0.01039043;0.2124769;0.8501509;0.4810736;0.02809918;-0.4972225;0.8670409;-1
58840;-0.5215632;0.03086781;0.003640351;0.2884426;0.9373499;0.1916219;-0.01515924;-0.19548;0.9805561;-1
58880;-0.5215617;0.03086753;-0.003589165;0.2884587;0.9373847;-0.1914102;0.01559203;0.1951498;0.9806174;-1
58920;-0.5211996;0.02609204;0.01420303;0.2173413;0.7915615;0.5705999;-0.01396855;-0.5817309;0.8130685;-1
58960;-0.5221174;0.02992812;0.007197486;0.3061974;0.8852978;0.3481342;-0.0004874743;-0.3653064;0.9307749;-1
59000;-0.5256122;0.03232096;5.546026e-06;0.5211561;0.8524565;0.002447753;0.00353583;-0.005218934;0.9999012;-1
59040;-0.5247195;0.02399129;0.01800814;0.2428987;0.734792;0.6328079;-0.01220224;-0.6496428;0.7598401;-1
59080;-0.5232108;0.02857756;0.01073064;0.3282832;0.8173537;0.4722325;-0.03438856;-0.4889193;0.8714362;-1
59120;-0.5255229;0.03171054;0.003879381;0.5285568;0.827575;0.1836196;0.007702795;-0.2211413;0.9748918;-1
59160;-0.5248668;0.02700558;0.01426236;0.3430477;0.7454012;0.5707267;-0.07635368;-0.5831412;0.80841;-1
59200;-0.5269127;0.02514524;0.01749013;0.3570332;0.6850405;0.634104;-0.09931426;-0.6469997;0.7554105;-1
59240;-0.5261983;0.03102444;0.007727593;0.529497;0.7741586;0.3439666;0.01183866;-0.4125067;0.9103239;-1
59280;-0.5272425;0.02989206;0.01140368;0.5187854;0.7076235;0.4776162;-0.01890091;-0.5494847;0.8345644;-1
59320;-0.5291144;0.02414133;0.0197961;0.3670287;0.6322719;0.6814686;-0.1009563;-0.7010434;0.7052514;-1
59360;-0.5301737;0.02623967;0.01798994;0.4816397;0.5809653;0.6544563;-0.1883664;-0.6604656;0.7259954;-1
59400;-0.5285713;0.02813235;0.01487309;0.5040265;0.63595;0.5825734;-0.09243897;-0.6310324;0.7694817;-1
59440;-0.5320339;0.03042252;0.0156629;0.7108186;0.4007418;0.5754903;-0.107508;-0.7477431;0.6540184;-1
59480;-0.5302806;0.03195201;0.0122317;0.7426821;0.4692514;0.4751087;-0.01979896;-0.6954122;0.7174152;-1
59520;-0.5288239;0.03299174;0.008473857;0.772505;0.5260769;0.3523979;0.03083183;-0.5869269;0.8083703;-1
59560;-0.5278295;0.03363749;0.004343662;0.8075247;0.5564151;0.1910625;-0.02017774;-0.2984895;0.9538697;-1
59600;-0.5360748;0.03265518;0.02061233;0.8271524;0.01429907;0.5593305;-0.294118;-0.8376899;0.4577062;-1
59640;-0.5338039;0.03475587;0.01697288;0.8749507;0.0308222;0.4808147;-0.2483811;-0.8248561;0.5059936;-1
59680;-0.5319633;0.03550451;0.01311182;0.8996706;0.1231255;0.416496;-0.1102394;-0.8617024;0.4936432;-1
59720;-0.5392203;0.03431734;0.02673014;0.8164373;-0.1898549;0.5437334;-0.4152728;-0.8469718;0.3287659;-1
59760;-0.5276951;0.03417931;2.539624e-05;0.8153659;0.5774235;0.0003184257;0.004867185;-0.007690336;0.9997309;-1
59800;-0.5303117;0.03593736;0.009094262;0.9159991;0.2144787;0.3364677;-0.1000212;-0.691892;0.7142964;-1
59840;-0.5359799;0.03769845;0.02299183;0.8554184;-0.176141;0.4855803;-0.4071423;-0.8074081;0.4252419;-1
59880;-0.5427729;0.03586978;0.03281108;0.7574011;-0.172295;0.6294938;-0.4579561;-0.8272631;0.3248235;-1
59920;-0.5392658;0.03890616;0.029062;0.7994511;-0.1739443;0.5745866;-0.4526801;-0.8029802;0.3870632;-1
59960;-0.5434149;0.04084435;0.03455957;0.7144381;-0.06513767;0.6963846;-0.4412272;-0.814207;0.3768313;-1
60000;-0.5255806;0.03175147;-0.003853368;0.5266354;0.8294011;-0.1806866;-0.00519289;0.2156551;0.9762703;-1
60040;-0.5479706;0.04357776;0.0385047;0.6121726;0.06622095;0.7877027;-0.3998865;-0.8333283;0.3811978;-1
60080;-0.5486416;0.04996462;0.03787487;0.5789396;0.185816;0.7937586;-0.3970957;-0.7858916;0.473828;-1
60120;-0.5441252;0.04563722;0.03510379;0.6607801;0.06283703;0.7476723;-0.425989;-0.7885162;0.4431541;-1
60160;-0.539735;0.04358488;0.03077729;0.7596116;-0.07556166;0.6456566;-0.4428652;-0.7868788;0.4293046;-1
60200;-0.535966;0.04211909;0.02524459;0.8349537;-0.1881258;0.517151;-0.4557591;-0.7630617;0.4582678;-1
60240;-0.5448062;0.05089344;0.0347065;0.6156824;0.1836283;0.7661473;-0.413992;-0.7517771;0.5130961;-1
60280;-0.5403181;0.04768392;0.03147943;0.7029517;0.04872286;0.7092771;-0.4366903;-0.7572737;0.4852366;-1
60320;-0.5449671;0.05580279;0.03312282;0.5871022;0.2929231;0.7546064;-0.2959507;-0.7899725;0.5369619;-1
60360;-0.5410523;0.05210213;0.03135548;0.6474092;0.17676;0.7412295;-0.4149264;-0.7339144;0.5376264;-1
60400;-0.5363804;0.0462523;0.02698654;0.7960973;-0.09503185;0.5973226;-0.4562649;-0.7422932;0.490392;-1
60440;-0.5327716;0.0408303;0.01844913;0.8877422;-0.1720579;0.4256098;-0.3766011;-0.8023781;0.4618221;-1
60480;-0.5415984;0.05632316;0.03020838;0.6013752;0.2957931;0.7421544;-0.2871372;-0.7868041;0.5463105;-1
60520;-0.5370035;0.05011858;0.02779793;0.7401046;0.03136051;0.6714735;-0.4442008;-0.7265304;0.5239375;-1
60560;-0.5330618;0.0454582;0.02162997;0.8565364;-0.1811348;0.4828256;-0.442124;-0.7395874;0.507234;-1
60600;-0.531128;0.04003458;0.01347207;0.9248487;-0.1336564;0.3540755;-0.3047901;-0.8169513;0.4884119;-1
60640;-0.5419434;0.06000909;0.02871207;0.5726004;0.3838555;0.7244175;-0.1699763;-0.8088301;0.5629379;-1
60680;-0.5376846;0.05392306;0.02785648;0.6725131;0.1687913;0.7204598;-0.4056744;-0.7300027;0.5498922;-1
60720;-0.5335045;0.04918845;0.02338733;0.8192997;-0.1069227;0.5629342;-0.458002;-0.7121997;0.5317105;-1
60760;-0.5300111;0.04585022;0.01592558;0.8907151;-0.2156953;0.400067;-0.4205934;-0.7247807;0.5456837;-1
60800;-0.5299115;0.03986715;0.009167526;0.9531101;-0.07406694;0.2906889;-0.2657619;-0.6569072;0.7049648;-1
60840;-0.5389714;0.06063981;0.02608269;0.55749;0.3874504;0.7342255;-0.175953;-0.8091766;0.5606012;-1
60880;-0.5340381;0.05255824;0.02435235;0.7636293;0.01105747;0.6453378;-0.4342287;-0.7306616;0.5266353;-1
60920;-0.5306369;0.04867768;0.01837162;0.8647254;-0.1840144;0.4673207;-0.4489891;-0.7002032;0.5550895;-1
60960;-0.5291935;0.04451728;0.01256543;0.9148148;-0.2385039;0.3250817;-0.3957896;-0.6843576;0.6120366;-1
61000;-0.5290176;0.03635275;0.004735981;0.9451174;0.2594917;0.1944414;-0.1018708;-0.3307255;0.9379473;-1
61040;-0.5310058;0.05183493;0.0201256;0.8324437;-0.1242799;0.5398804;-0.4498271;-0.72036;0.5278744;-1
61080;-0.5281758;0.04976349;0.01392849;0.891979;-0.2310181;0.3885565;-0.4399363;-0.6412627;0.62867;-1
61120;-0.5285943;0.03650102;7.961411e-05;0.9604351;0.2751623;-0.004431814;0.008458951;-0.01275655;0.9997385;-1
61160;-0.528525;0.03997675;6.563263e-05;0.998934;0.001696542;-0.002980432;0.003083296;-0.004394128;0.9998502;-1
61200;-0.528979;0.03993583;0.004774391;0.9832227;-0.0225734;0.1757534;-0.1697535;-0.401728;0.899576;-1
61240;-0.5282556;0.04407471;0.00873486;0.9383732;-0.2387937;0.2482887;-0.3343539;-0.4590274;0.8228558;-1
61280;-0.5279196;0.03373305;-0.00429337;0.8044282;0.5611314;-0.1902515;0.0329875;0.2778523;0.9598629;-1
61320;-0.5285465;0.05195701;0.01585772;0.8688245;-0.1987648;0.4534501;-0.453602;-0.6866111;0.5681556;-1
61360;-0.5274285;0.04859678;0.01127156;0.9112961;-0.2620183;0.3174232;-0.4098574;-0.5070347;0.7582135;-1
61400;-0.5275058;0.04393396;0.004524706;0.9632227;-0.2264571;0.1414819;-0.1812911;-0.1662542;0.9691823;-1
61440;-0.5290771;0.03646623;-0.004556292;0.9418613;0.264173;-0.2034687;0.1183634;0.3058029;0.944638;-1
61480;-0.5266028;0.05311413;0.01237805;0.8940828;-0.2350714;0.381225;-0.4447469;-0.5664136;0.6938071;-1
61520;-0.5265319;0.0481202;0.007982241;0.9286059;-0.2859261;0.2361699;-0.315849;-0.2760961;0.9077355;-1
61560;-0.5259492;0.05238394;0.0101673;0.9119262;-0.2626719;0.315236;-0.3980148;-0.3794346;0.8352303;-1
61600;-0.528782;0.05474022;0.01741541;0.841628;-0.1246517;0.5254571;-0.4421319;-0.7177423;0.5379097;-1
61640;-0.5267681;0.05505897;0.01380269;0.8790059;-0.1829153;0.4403007;-0.4459715;-0.6420245;0.6236203;-1
61680;-0.525497;0.05550849;0.01119256;0.9029214;-0.2125468;0.3735568;-0.4297409;-0.4330593;0.792326;-1
61720;-0.5314952;0.05497707;0.02119531;0.7787429;-0.004805632;0.6272343;-0.4149671;-0.7537099;0.5095365;-1
61760;-0.5346842;0.05587134;0.02455094;0.6919752;0.1506451;0.7059007;-0.3822679;-0.7528992;0.5355942;-1
61800;-0.538343;0.05744979;0.02716821;0.6072465;0.2929864;0.7384873;-0.2835728;-0.7883199;0.5459847;-1
61840;-0.5354586;0.0590606;0.02419299;0.6130356;0.2797621;0.738812;-0.2743381;-0.8015406;0.5312306;-1
61880;-0.5321901;0.05805501;0.02160033;0.7023071;0.1402346;0.6978877;-0.3549458;-0.7807861;0.5141395;-1
61920;-0.5293042;0.05765051;0.01847445;0.7917682;0.002649754;0.6108053;-0.3943647;-0.7614006;0.5145165;-1
61960;-0.5269306;0.05765216;0.0149485;0.8577916;-0.09790576;0.5045648;-0.4237939;-0.6901602;0.5865678;-1
62000;-0.5252953;0.05763318;0.01165504;0.8965518;-0.1543441;0.4151658;-0.4303879;-0.5250295;0.7342389;-1
62040;-0.536257;0.06184916;0.02350485;0.5407682;0.3850324;0.7478639;-0.1768855;-0.8171372;0.5486195;-1
62080;-0.5330275;0.06089707;0.02151453;0.6197838;0.2679771;0.7375701;-0.2446932;-0.8269924;0.5061306;-1
62120;-0.5301064;0.06039321;0.0190028;0.716802;0.142042;0.682653;-0.313519;-0.8088211;0.4975009;-1
62160;-0.5274876;0.06029162;0.01591476;0.8082917;0.01810253;0.5884929;-0.370741;-0.7608231;0.5326214;-1
62200;-0.5371094;0.06433883;0.02263618;0.4815447;0.4773078;0.7350242;-0.1387374;-0.7865548;0.6016786;-1
62240;-0.5339532;0.06336421;0.02113904;0.5373698;0.3812224;0.7522531;-0.1584965;-0.8304299;0.5340672;-1
62280;-0.5310324;0.06284687;0.01909167;0.6297802;0.2702517;0.7282453;-0.2070848;-0.8451814;0.4927317;-1
62320;-0.5349679;0.06554697;0.02055554;0.4572223;0.4891167;0.7427531;-0.126231;-0.7909951;0.5986039;-1
